texto	fonte	ironico	num_de_anotadores_ironico	num_de_anotadores_total	Comparação	Hipérbole	Imparidade	Metáfora	Paradoxo	Vulgarismo	Outro	Sem Evidência
Vencedor do combate do século entre Floyd Mayweather e Manny Pacquiao vai defrontar Sampaio da Nóvoa 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Portas deixa lugar de número 2 do governo a Costa e prefere o 7 porque sente que é o Cristiano Ronaldo da equipa 	Inimigo Público	Sim	5	5	0	0	5	2	0	0	0	0
Marco António Costa pediu mais saldo no telemóvel para mexer-se nos bastidores em minoria parlamentar 	Inimigo Público	Sim	5	5	0	1	3	4	0	0	0	0
Cidade construída para os funcionários do ‘Facebook ‘vai eleger um autarca presidiário 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Casa de Ricardo Salgado triplicou de área porque teve de construir um quarto de hóspedes para a intrometida Mariana Mortágua 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Portugal pagou 5,6 mil milhões aos credores com 5,6 mil milhões que pediu emprestados a outros credores 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Banhistas da Manta Rota queixam-se do sabor a sobretaxa de IRS na água do mar 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
Casamento de Miguel Relvas torna príncipe Harry o solteirão mais cobiçado do mundo 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Portugal recua e aceita fosfatos no bacalhau e swaps nas Finanças 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Gaja boa do anúncio do Axe abandona astronauta e corre para os braços de Mário Nogueira pois “Nada bate um sindicalista da Fenprof , mesmo nada ! “ 	Inimigo Público	--	0	1	0	0	1	0	0	1	0	0
Benfica contrata os gémeos Guedes 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Pires de Lima convida islamitas que tomaram o centro económico do Iraque a investir em Portugal 	Inimigo Público	--	0	1	0	0	1	1	1	0	0	0
Dux da Universidade de Coimbra queixa-se do aumento da idade de reforma 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
43 milhões de euros que restam para gastar em todo o IC 35 vai ser usado para construir portagens 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Hooligans do mundial de futebol de praia atiraram alforrecas à polícia 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Vítor Gaspar reconhece que falhou previsões , Miguel Relvas confessa que tem o 12º ano 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Vacinas para a gripe falsificadas também dão erecção de quatro horas 	Inimigo Público	--	0	1	0	0	1	0	0	1	0	0
Primeira máquina de Multibanco foi instalada há 30 anos em casa de Dias Loureiro 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Putin contrata Woody Allen para filmar na Crimeia 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Pílula contraceptiva masculina tem como grave efeito secundário os homens irem em grupos de três à casa de banho 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Passos Coelho afirma que se uma programa cautelar fosse utilizado 'virava programa formal ' e ele transformava-se no Medina Carreira 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Hóstia que simboliza o corpo de Cristo passou a simbolizar o corpo de um cavalo 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Queda de 31 % no salário de Ricardo Salgado obriga o banqueiro a dividir a marmita do almoço com Fernando Ulrich 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Adeptos do FC Porto chamaram ‘Vítor Gaspar’ a Vítor Pereira 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Governo garante que suposta ida aos mercados nunca passou de uma ‘incorreção factual’ 	Inimigo Público	--	0	1	0	0	0	0	0	0	0	1
FMI baseou o seu relatório em opiniões da Sandra da 'Casa dos Segredos ' que 'ninguém leva a sério' 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
CDS-PP opõe-se à proibição da venda de álcool a menores de 18 anos devido ao poderoso lobby das garraiadas 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Bruxo de Fafe que recebeu 200 mil euros para impedir Benfica de ser campeão diz que o Benfica perdeu o campeonato de Iniciados 	Inimigo Público	--	0	1	0	0	0	0	0	0	0	1
Arrumadores com bóias e braçadeiras ajudaram a atracar barcos da Volvo Ocean Race 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Jorge Jesus candidato ao Nobel da Paz porque sobreviveu a ataque do Óscar Cardozo 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Vítor Constâncio vai estar atento ao Steve Jobs por causa do novo sistema de transferências financeiras do 'Facebook' 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Líder do PS Porto elogia negociações com a coligação PSD/CDS 	Público	Não	0	5	0	0	0	1	1	0	0	4
Isaltino Morais muito mais magro já só consegue fumar cigarrilhas 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Serviços secretos alemães suspeitam que o alvo da agressão de Pepe a Muller era Angela Merkel 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
PS diz que Passos Coelho fez sexo com uma tarte quando era estudante como no American Pie 	Inimigo Público	Sim	5	5	3	0	1	0	0	4	0	0
Maioria dos noivos dos Casamentos de Santo António vai pedir o divórcio no São João 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Papa Francisco e Papa Bento XVI enviaram os parabéns ao colega Papa Jorge Nuno 	Inimigo Público	--	0	1	0	0	1	0	1	0	0	0
25 % dos portugueses estão em risco de pobreza mas eufóricos com subida de 8 % na estreia dos CTT na Bolsa 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Jerónimo Martins surge em 16.º lugar na lista das empresas mais inovadoras da Forbes depois da inovação do salário de 310 euros 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
António Costa compara a dupla António José Seguro e Eurico Brilhante Dias ao livro “Anita e o Burrito“ 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
'Selfie ' com Cavaco Silva amaldiçoou Selecção Nacional 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Maior rubrica do orçamento da UE é para franquelismos 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Luís Filipe Vieira exige que Jorge Jesus aposte na formação e tenha o salário de um treinador dos juvenis 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Ministério da Economia fecha às segundas-feiras para reduzir custos 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Jorge Jesus acha que a Juventus vai estacionar a chaimite em frente à baliza 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Sharon Stone usa coração de Viana e vai passar a fazer depilação portuguesa 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Processos por corrupção podem ditar saída da FIFA do Eurogrupo antes da Grécia 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
António Costa está à espera de herdar a alcunha 'Dono Disto Tudo ' de Ricardo Salgado 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Passos Coelho inaugura relógio com contagem decrescente para o fim da função pública 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
Queda de granizo que faz Lisboa parecer uma cidade nórdica leva Standard & Poor 's a retirar Portugal de observação negativa 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
Miguel Relvas cantou o hino da SIC na inauguração da CM TV 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Joana Amaral Dias despe-se na revista ‘Cristina’ em solidariedade com o Ricardo Quaresma que vem de uma minoria 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Passos Coelho deu jeito nas costas a vergar-se perante a Troika e anda dobrado desde manhã 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Polícia alegadamente apanhado a atirar garrafa de água no Marquês defende-se dizendo que era apenas um cocktail Molotov 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Bejense Comissário Europeu Carlos Moedas vai fazer todos os dias o voo Beja-Bruxelas e Bruxelas-Beja para aumentar o tráfego do Aeroporto de Beja 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Opiniões de Pacheco Pereira na 'SIC Notícias ' vão ser convertidas em linguagem gestual pelo tradutor do funeral do Nelson Mandela 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Bruxelas oferece 22 mil milhões de euros a Portugal se o país aceitar de volta o Durão Barroso 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
Vladimir Putin diz que anexação de países vizinhos é apenas uma nova versão dos populares e saudosos ‘Jogos Sem Fronteiras’ 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Autoridade da Concorrência acusa PS , PCP e BE de cartelizarem a oposição ao Governo 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
A derrota de António Costa sabe-lhe a muito ! 	Público	Sim	5	5	0	1	0	0	4	0	2	0
Autorizada venda de quadros de Miró porque há exemplares iguaizinhos às dezenas nas feiras portuguesas 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
António Costa lança ‘Agenda Para a Década’ , Seguro lança agenda que vai demorar 10 anos a ser escrita 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Durão Barroso diz a Cavaco Silva que a Europa não se discute e apela a que partidos discutam futebol 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
FMI quer aplicar 'chapa Village People ' a Portugal 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
2013 não terá Verão e Gaspar pode cortar metade do Outono aos pensionistas 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Passos Coelho culpa colega coelho da Páscoa pelo défice de 6,4 % em 2012 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Jorge Jesus está tão preocupado com a crise da Zona Euro que já aprendeu a dizer correctamente ‘Jeroen Dijsselbloem’ 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Empreendedor Miguel Gonçalves deixou de ser o embaixador do Impulso Jovem mas vai continuar a sê-lo por própria iniciativa 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Todas as casas do Benfica do país foram vandalizadas desde que Passos Coelho disse que era benfiquista 	Inimigo Público	Sim	5	5	0	5	5	0	0	0	0	0
Azeite fora da lei cercado por grande aparato policial fortemente armado com galheteiros 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Apoiantes de sempre de Seguro que passaram a ser apoiantes de sempre de Costa ainda não conseguiram tirar as tatuagens que dizem ‘Sócrates sempre’ 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Passos quer indexar salário à produtividade ( o que significa que ele próprio deixa de receber ordenado ) 	Inimigo Público	--	0	1	0	0	0	1	1	0	0	0
Macaco Otelo que fugiu de Zoo fez carjacking a uma chaimite 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Cavaco pede aos portugueses que vão ao futebol e andem à chuva apesar das eleições 	Inimigo Público	Sim	4	5	0	1	2	0	1	0	2	1
Ilhas Selvagens oferecidas à Espanha por Joaquim Pais Jorge 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Empresa lança smartphone em Portugal para sem-abrigo a 5 euros 	Inimigo Público	--	0	1	0	0	0	0	0	0	0	1
Debate em simultâneo : TVI diz que teve 78 % de share , SIC garante que teve 81 % e RTP diz ter tido 93 % 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Gaspar explica que o calor dilatou o défice 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Benfiquistas em êxtase acreditam que Jesus vai fazer ao Chelsea o que Ronaldo fez à Miss Bumbum 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Cavaco espera resultados eleitorais para indigitar Passos 	Público	Não	2	5	0	0	0	0	0	0	2	3
Fim da parceria com Angola significa que Isabel dos Santos só vai comprar mais três bancos em Portugal 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Trolhas de todo o país unem-se em manif para pedir a legalização dos piropos leves 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Miguel Relvas quer saber se o PS está disposto a vender a ADSE ao primeiro colombiano que aparecer na Portela 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
PSP do Porto também tem um 'stripper ' e agora já só falta o SIS ter um gigolô 	Inimigo Público	--	0	1	0	0	1	0	0	1	0	0
Passos Coelho quer 'fazer a função pública respirar ' , nomeadamente gás-mostarda 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Cavaco Silva vai à China anilhar as cagarras das ilhas Diaoyu disputadas com o Japão 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Ronaldo reage à notícia da eventual gravidez de Irina : ‘Não sei de nada , quem está a tratar disso é o meu empresário’ 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Sporting vai trocar Izmailov porque não tem nova caixa registadora para passar a factura 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Viagem de Cavaco Silva às Selvagens foi autorizada por Alberto João Jardim , cidadão que acredita ser dono do “ Principado da Madeira “ 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Passos Coelho vai visitar José Sócrates para agradecer-lhe o apoio público dado a António Costa 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
CGTP não divulga se apoia Jackson ou Liedson para o lugar de ‘escurinho’ do FC Porto 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
O PS passou-se ? 	Público	Sim	5	5	0	0	0	0	0	3	1	1
História já julgou Relvas mas ele não gostou da sentença e vai recorrer para o Constitucional 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Troika caga-se de medo porque pensa que o ministro dos Negócios Estrangeiros Machete é o violento Machete dos filmes do Robert Rodriguez 	Inimigo Público	--	0	1	0	0	1	0	0	1	0	0
Enquanto a delegação do PSD reunia com Alberto Martins , Marques ‘Missão Impossível’ Guedes copiou todos os ficheiros do servidor do PS 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Passos estabelece uruguaio que sobreviveu 4 meses nos Andes a comer ratos e uvas como novo paradigma do funcionário público português 	Inimigo Público	--	0	1	0	0	1	0	1	0	0	0
Cavaco envia saia da assessora para fiscalização sucessiva no Constitucional 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Corrida já é considerada uma rede social 	Inimigo Público	--	0	1	1	1	0	0	0	0	0	0
Canal Parlamento emite programa com deputados a saltar para a água 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
História constitui Pedro Passos Coelho arguido 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
Miguel Relvas vai cantar 'Viseu Tem Mais Encanto ' quando sair do Governo 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Testamento de Philip Seymour Hoffman deixou os filhos sem um tostão e actor inspirou-se em Passos Coelho que deixou os portugueses sem um cêntimo 	Inimigo Público	--	0	1	0	1	1	1	0	0	0	0
Ciclistas da Volta a Portugal não querem ganhar a camisola verde para não ficarem associados ao BES 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Ricardo Salgado sai por 3 milhões , muito abaixo da cláusula de rescisão de 5 mil milhões de euros 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Animador que chamou ‘palhaço’ a António Costa fez com que ele subisse nas sondagens junto dos eleitores mais jovens 	Inimigo Público	Sim	5	5	0	3	1	0	3	1	0	1
Judite Sousa está feliz com novo amor e apresentou sorridente notícia sobre surto de Ébola em África 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Álvaro Sobrinho faz obras na casa em frente à de Ricardo Salgado na Nova Praceta , como quem vem do Beco Rioforte e vira para a Alameda do BES Angola 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Rui Machete acumulou cargos em 31 instituições incluindo CEO do INIMIGO PÚBLICO 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
SWAPS de Sócrates foram “tóxicos“ , SWAPS de Passos são “exóticos“ e SWAPS de Seguro serão “paradisíacos polinésios“ 	Inimigo Público	--	0	1	0	0	0	1	0	0	1	0
Portugal na União Europeia  contributo para um diálogo necessário 	Público	Não	0	5	0	0	0	0	0	0	0	5
Miguel Gonçalves acha que consultas até às 22h00 dão mais tempo aos desempregados para inventar doenças 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Raul Meireles quis apenas explicar a actual situação na liderança do PS 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Debate do Estado da Nação : maioria diz que Portugal tem uma reacção vagal e oposição contrapõe que é uma tendinose rotuliana 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Primavera começou com surto de alergias insanáveis a Passos e Seguro 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Surdos-mudos vaiam Relvas e batem recorde de caralhadas gestuais 	Inimigo Público	--	0	1	0	0	0	0	0	1	0	0
Bugs Bunny esteve em Coimbra , foi enforcado no protesto contra Passos e já regressou a Hollywood 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
António José Seguro junta-se ao movimento de apoio aos caracóis porque ele também não gostou de ser cozido vivo 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Ingleses pedem DVD da apresentação da reforma do IRC para ajudar bebé real a adormecer 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Passos Coelho acha que os 'skinny jeans’ fazem bem à saúde porque obrigam as mulheres a abandonar a zona de conforto 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Ida de André Villas-Boas para o Zenit de São Petersburgo é a primeira sanção do Ocidente à Rússia por causa da Crimeia 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Feira do livro : Passos obriga a cortar 10 % das edições com mais de 65 anos 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Novos programas de matemática e português foram homologados com o objectivo de evitar o aparecimento de novos nunos cratos 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Cavaco ofereceu a Costa 4 refeições no Palácio de Belém para convencê-lo a fazer governo com Passos e Portas 	Inimigo Público	Sim	5	5	0	4	0	0	0	0	2	0
Jorge Jesus contente por chegar a um clube de nobres onde toda a gente sabe quem é o D’Artagnan 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Rangel acha que Portas é um ‘senhor bacalhau’ e que Nuno Melo é uma patanisca 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Benfica vai interromper ataques do Leverkusen cantando o ‘Grândola’ 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Passos Coelho garante que a subida do IVA e da TSU 'custará menos a suportar ' porque a subida do IRS vai ser ainda muito pior 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
José Sócrates já está a escrever o PEC V 	Inimigo Público	Sim	5	5	0	1	0	0	4	0	1	1
Eduardo dos Santos , o Presidente da República que realmente governa Portugal , fala hoje aos portugueses na SIC , às 8 da noite 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Ricardo Salgado proibido de sair do país vai para a Comporta fingir que fugiu para uma favela brasileira 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Troika alerta que dívida pública está nas mãos de especuladores e do Vítor Gaspar 	Inimigo Público	--	0	1	0	0	0	0	0	0	0	1
António Mexia acha que derrota do Benfica na final da Liga Europa obriga Portugal a pedir um segundo resgate 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Cavaco pediu ajuda externa para condecorar Teixeira dos Santos 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Jorge Jesus confirma que recebeu convites para treinar o Sporting e para liderar o PS 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
