texto	fonte	sim_ironico	nao_ironico	naosei_ironico	num_de_anotadores_total	Comparação	Hipérbole	Imparidade	Metáfora	Paradoxo	Vulgarismo	Outro	Sem Evidência	
Assunção Esteves é obrigada a fazer campanha a favor da oposição pois Cavaco Silva faz campanha a favor do Governo 	Inimigo Público	0	0	0	1	1	0	0	0	0	0	0	0	
Inquérito aos incidentes no Chiado concluído só após férias da Páscoa	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Passos Coelho: ""Ninguém aconselhou os portugueses a emigrarem"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Presidente do PSD diz que ainda não teve qualquer contacto com o Governo	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Depois do divórcio do pequeno Manuel Maria Carrilho e da matulona Bárbara Guimarães acontece o divórcio do pequeno Cocas e da matulona Miss Piggy 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
Facebook testa botão “quero” nos Estados Unidos e botão “quero mas não posso pagar” em Portugal	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Mário Soares primeiro proponente da filiação de Isabel Moreira no PS	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Candidato do PSD ao Funchal diz que só promete o que pode cumprir	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Primeira bebé de 2014 já deve ao Fisco impostos atrasados desde 2005 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
Papa fez exorcismo de Passos Coelho 	Inimigo Público	0	0	0	1	0	1	1	0	0	0	0	0	
Porta-voz da Conferência Episcopal Portuguesa diz que padres não devem dar indicações de voto tal como Satanás não indica às pessoas que votem no PCP ou no Bloco de Esquerda	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
António Costa diz que não promete 207 mil empregos	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Ainda há bullying pelo Rato	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Apoiantes de Rui Rio destruíram várias estações de serviço da A1 durante a viagem até Lisboa 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
Espectadores de cinema português querem receber de Assunção Cristas apoios pela seca	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Medina Carreira ansioso por ver jogo entre país falido e país prestes a falir	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Miúda que abraçou polícia vai estar no Conselho de Estado	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos ganha a Cavaco no aparato policial	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Bancada do PS aprova regras sobre a liberdade de voto	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Estado não pode ter ""dúvidas"" sobre empresas municipais, diz Miguel Relvas"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Tribunal Constitucional rejeitou recurso de Isaltino Morais	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"O ""napalm"" como arte dirigente"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Jorge Jesus fechado em casa a reflectir se o Blaise Pascal ficaria ou sairia do Benfica 	Inimigo Público	0	0	0	1	0	0	1	0	1	0	0	0	
Carlos César defende governo com PSD/CDS mas sem Passos e Portas	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Depois da agenda para Portugal , Pacheco Pereira e Rui Rio lançam o calendário de talho com gatinhos para Portugal e o filofax para Portugal 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Benfica é o 21º. mais rico do mundo mas Sporting tem mais riqueza interior	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos Coelho na conferência de fomento ao emprego jovem em Paris	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Homens vão pelas novas Scuts no primeiro “date” se a gaja for mesmo boa	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Cavaco Silva vai apostar na táctica do `` filibuster '' falando 13 minutos seguidos 	Inimigo Público	0	0	0	1	0	0	0	0	0	0	1	0	
Passos Coelho pede silêncio ao Pedro do `` Facebook '' sobre o envio do OE para o Tribunal Constitucional 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
"Marques Mendes: ""Falta afectividade e há excesso de tecnocracia"" no Governo"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
5 de Outubro : Cavaco voltou a enganar-se e hasteou bandeira monárquica 	Inimigo Público	5	0	0	5	0	1	1	0	4	0	0	0	
"Soares diz que Cavaco teve a ""ideia peregrina"" de falar num ""hotel de luxo"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Edite Estrela acha que se deve escrever `` suópes '' e não `` swaps '' 	Inimigo Público	0	0	0	1	0	0	0	0	0	0	1	0	
Ladrões que roubaram Ricardo Quaresma enquanto jogava com o Benfica vão roubar Passos Coelho quando regressar aos mercados 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Aeroporto de Beja movimentou 164 passageiros e controladores aéreos alentejanos metem baixa por causa de tanto stress	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Conselho Nacional aprova por unanimidade programa e candidatura de Passos Coelho a primeiro-ministro	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Alberto João Jardim quer referendar saída da Madeira do Euro	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Governo convoca 115 mil professores para vigiar 75 mil alunos e 230 mil polícias para vigiar os 115 mil professores 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
PS dos Açores contesta privatização dos CTT	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Varoufakis mais realista propõe aos credores beber vinho carrascão numa marquise em vez de vinho branco numa varanda 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
PSD indica Luís Filipe Pereira para o Conselho Económico e Social	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Transeuntes não sabem bem quem são Paulo Rangel e Francisco Assis e apenas perguntam se algum deles é o tal Palito 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
"Economistas detractores do plano de resgate da Comissão Europeia dizem ""Caaaarrega FMI!"""	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
CDS-PP quer estipular na lei prazos curtos para hipermercados pagarem a pequenos produtores	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Passos Coelho insiste que renegociar a dívida é ""o fim de linha"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Portas vê ""sinal de esperança"" na descida do desemprego"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Assassinos canibais decidem matar e comer só mulheres magras depois de ver o nutricionista dos programas da manhã do Goucha	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Obama cumprimentou Raul Castro mas adeptos do Benfica já não conseguem fazer a mesma coisa com Jorge Jesus 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
João Rendeiro ataca sem misericórdia o Banco de Portugal comparando-o ao BPP 	Inimigo Público	0	0	0	1	1	0	0	0	0	0	0	0	
Menores adoptados já podem conhecer os pais biológicos aos 16 anos de idade mas não querem por receio de serem filhos de Passos Coelho ou António Costa 	Inimigo Público	0	0	0	1	0	1	1	0	0	0	0	0	
FMI vai fazer corte profundo no número de autarquias que vão ficar reduzidas a três: Lisboa, Porto e Parvónia	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
CGTP recusa proposta do MAI e mantém protesto na Ponte 25 de Abril	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Sr. Fernando rejeita Big Brother e prefere entrar para o Conselho de Ministros 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
"Jardim distinguido por militares como ""homem de honra e de uma só palavra"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Um ponto de interrogação para os 40 anos do 25 de Abril	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Vítor Gaspar avisa que a banca só deve recorrer ao fundo de capitalização em última opção	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Tribunal Constitucional decide convergência das pensões esta noite	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Godzilla pronuncia-se contra o corte do programa de energia nuclear Japonês	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Godinho Lopes vai usar gravata com dragões 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
António José Seguro diz que os socialistas querem que derrube António Costa : “O que me pedem é que corra com ele“ 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
Jerónimo de Sousa diz que não há remodelação que legitime o Governo	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Cavaco Silva tomou posse às 15h35	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Governo está a criar imagem de impasse político e assume guerra ao TC	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Gertrudes Nunes posa para a Maxmen de Outubro	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Ministro da Saúde nega qualquer ""desconforto"" na coligação"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"AHRESP espera que negociações sobre baixa do IVA ""cheguem a bom porto"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Betos de Cascais apenas admitem usar calças com forros que tenham o logotipo de clínicas privadas	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Reforma do Estado em discussão pública este mês	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Valores recorde na abstenção, votos brancos e votos nulos	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Crise leva jovens mulheres de famílias-bem a adiarem o nascimento dos quatro primeiros filhos 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Ministros da Defesa de Portugal e Roménia querem concluir negócio dos F16 até Junho	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"""A extinção de freguesias não é uma batalha perdida"", diz Jerónimo de Sousa"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Promessas de luta e protestos contra o Governo no 1º de Maio, ""um mês bonito"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Mecânicos já perguntam aos clientes: “Quer com IVA, sem IVA ou com IVA para o IRS?”	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
"PSD diz que Seguro é ""irresponsável"" e critica ""discurso demagógico e repetitivo"" de PS"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
António José Seguro defende investimento público de 4 mil milhões de euros que depois possa ser cortado	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Cavaco fala ao país às 20h30 e emigra às 20h45 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
Teodora Cardoso: orçamento não incorpora expectativas de redução do rendimento permanente	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Lopetegui e Jesus também vão coligados às eleições 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Velhos queixam-se que o mundo anda todo trocado pois o FMI vai chegar já no Inverno e em 1983 chegou em pleno Verão	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
PSD decide hoje sobre moção de censura	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Novo programa de que fala Mario Draghi para Portugal é 'Os Malucos do Riso' 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
Kim Kardashian na capa do “Avante ! “ põe comunistas portugueses em fúria 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Passos Coelho diz que dívida grega não pode ser esquecida	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Teresa Caeiro relembra que Alegre fez publicidade ao BPP	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Sousa Cintra enganado em negócio de olival pensava que 'Mark Knopfler ' era uma variedade de azeitona 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
"Cavaco afirma ter ""rigorosa imparcialidade"" em relação à campanha"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Paulo Portas quer que a videovigilância se alargue ao interior do País para captar imagens do míldio a agredir batatas	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
JSD defende que debate sobre co-adopção não foi suficiente	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Floyd Mayweather vence combate do século e recebe SMS ameaçador de António Costa 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Mais de metade do país está em seca severa , principalmente o Douro que ontem ouviu o discurso de Cavaco Silva 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Comemorações do Dia de Portugal começam em Elvas	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Resultados de Manuel Alegre e do Sporting mostram que portugueses são mais produtivos quando ninguém manda neles	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Cavaco Silva insatisfeito com a ajuda de São Jorge converte-se à cientologia 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
PS, CDS e PCP marcam presença no congresso do PSD	Público	0	0	0	0	0	0	0	0	0	0	0	0	
BE não promete resultados , mas `` ver o medo mudar de lugar é muito bom '' 	Público	2	2	1	5	0	0	0	0	0	0	4	1	
"Ministério da Defesa vê ""má-fé"" em afirmações de Ana Gomes sobre contactos com Comissão"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Novo cartaz do PSD tem José Mourinho a dizer ‘Fui obrigado a emigrar e a ganhar 10 milhões de euros/ano’ 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Contrato em perda	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Ronaldo irritado por novo Rei de Espanha ter conseguido um contrato vitalício antes dele 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
Miguel Albuquerque avança com projecto alternativo a Jardim	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Papa Francisco vai tentar juntar António José Seguro e António Costa no Vaticano 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Alegre e Almeida Santos contra declarar pertencer à Maçonaria	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Previsões do Banco de Portugal ""não se afastam muito"" do previsto, diz Passos"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"""FMI fora daqui"", gritam manifestantes em Lisboa"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Teresa Morais será secretária de Estado dos Assuntos Parlamentares	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Rui Moreira: imposto extraordinário é ""consequência da incompetência e mentira"" do anterior executivo"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Parlamento vai avaliar relação entre distribuição e produtores	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Ministro garante que Lei das Armas vai continuar a ser ""simplificada"" para caça"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos com os olhos no futuro e o nome do ministro das Finanças na cabeça	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Gang de assaltantes extremamente educado tirou os sapatos antes de assaltar ourivesaria de família muçulmana	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Seguro diz que ""Portugal precisa de um primeiro-ministro para todas as estações"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Assembleia da República tem cobertura de amianto mas 230 deputados não correm perigo porque nunca vão ao Parlamento 	Inimigo Público	0	0	0	1	0	1	0	0	1	0	0	0	
Site da Segurança Social exclui apoios a pessoas que usem computador com o Windows 7	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Companhia Nacional de Bailado esmagada pela austeridade vai estrear 'O Lago dos Patos' 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Bob, o Construtor envolvido em licenciamentos ilegais e corrupção com autarquias	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
BPN vai ser privatizado na Feira do Relógio	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Seguro convoca comissão política nacional do PS	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Burro do Shrek acha que há demasiada concorrência de burros a falar de arbitragens 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
PS indignado com reuniões entre Governo e FMI sobre reforma do Estado	Público	0	0	0	0	0	0	0	0	0	0	0	0	
O ano em que a política portuguesa deu várias voltas e não saiu do impasse	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Cavaco garante que ""nunca mais"" fala sobre subsídios da pensão do Banco de Portugal"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Rui Rio está a ""ponderar"" se tem condições para ser um Presidente ""interventivo"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Paulo Bento diz que o Islândia-Portugal é um jogo de ‘chumba o Orçamento-chumba o Orçamento'	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Teresa Guilherme exige mais forrobodó na quarta edição da Casa dos Segredos para conseguir concorrer com crise política 	Inimigo Público	0	0	0	1	0	0	1	0	0	1	0	0	
Cortes de verbas no SIS levam espiões portugueses a usar apenas meio bigode falso	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Marques Mendes diz que moção de censura do PCP pretende ""entalar"" o PS"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Paulo Portas espera contributos de François Hollande	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Seguro recusa criar crise política	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Franquelim Alves não consegue explicar o que sucedeu ao seu currículo	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Mandatário de Seguro acusa António Costa de ""golpe palaciano"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Cavaco diz que ""há uma nova esperança a nascer em Portugal"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Morreu 2012 ! Viva 2011 ! 	Inimigo Público	0	0	0	1	0	0	0	0	1	0	0	0	
BPN vai ser julgado pelo boneco do Multibanco	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Solitário que assaltou delegação bancária em Sintra ficou a falar com os funcionários para enganar a solidão	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Universidade brasileira diz que os seus alunos quando terminam o curso arranjam bons empregos e compram ténis Prada 	Inimigo Público	5	0	0	5	0	1	5	1	0	0	0	0	
Refundação do Estado começou esta madrugada ao som de 'E Depois do Adeus' 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Pacheco Pereira fascinado com o novo PS vai escrever a biografia de António Costa em quatro tomos 	Inimigo Público	5	0	0	5	0	1	2	2	0	0	2	0	
"Ex-ministro de Sócrates diz que ""PS precisa de fazer mais"" para ser alternativa"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
E agora, o que vai o Presidente fazer?	Público	0	0	0	0	0	0	0	0	0	0	0	0	
PS: Alargamento de prazos é positivo mas vem tarde	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"""Qual é a pressa"", questiona Seguro sobre o próximo Congresso do PS"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Ministros do CDS-PP consideram-se apenas 'mulas ' do Governo 	Inimigo Público	0	0	0	1	0	0	0	1	0	1	0	0	
Históricos socialistas exigem que Seguro não assine o acordo ou obrigam-no a tomar banho na Caparica 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Presidente do BES Mau vai treinar o novo Benfica Mau cujo plantel é lixo tóxico 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
Aung San Suu Kyi abandona prisão domiciliária e dirige-se imediatamente ao IKEA para remodelar decoração da casa	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Fernando Nobre também vai ser candidato à presidência do Sporting	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Portugueses entopem site do Instituto de Meteorologia porque já não estão habituados a que coisas melhorem	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
‘CSI’ cancelado para dar lugar a nova série ‘DGCI’ sobre inspectores portugueses do Fisco 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
Ordem para destruir gravações não terá sido cumprida	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Passos evoca a epopeia marítima para dizer que Portugal vai ultrapassar a crise sem ""uma tutela externa"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Paulo Fonseca diz que PSD é um partido grego que concorre a eleições portuguesas 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Anna Santiago do tema 'Vai Anna ! Go Anna ' quer casar com o Leonardo Jardim 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Detroit abre falência e altera o nome para Little Portugal 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Cavaco chamou Dias Loureiro, Duarte Lima, Isaltino Morais e Oliveira Costa para o ajudarem a examinar o orçamento	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
YouTube versão para idosos permite escolher padrão e cor do naperon de renda a colocar em cima do ecrã do vídeo	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Almanaque «Borda d’Água» em crise despede 40 jornalistas e acaba com secções das fases da lua, marés, eclipses e calendários de plantação dos espargos e morangueiros	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Isaltino Morais devolve terreno paradisíaco que lhe foi oferecido em 1993 por Cabo Verde já com urbanização,  centro comercial, centro de alta tecnologia e centro de congressos	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
PCP e BE nem vacilam com Maria de Belém: falar de presidenciais só após legislativas	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Miguel Macedo será arguido no caso dos vistos gold	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Fábrica da JP Sá Couto de Matosinhos que o Governo se preparava para apoiar vai ser reconvertida em fábrica de conservas	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Genro de Cavaco Silva diz que António Costa é político da “ Champions League “ e diz que Passos Coelho é político “ da 3ª divisão B dos distritais de Bragança “ 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
